CODIGO;CODIGO_BARRAS;NOME_PRODUTO;UN_MEDIDA;Estoque;PRECO_FORNECEDOR;PRECO_CUSTO;PRECO_MINIMO_VENDA;PRECO_VENDA;NCM;COD_SITUACAO T._ICM;CSOSN;ALICOTA_ICMS;REDUCAO_ICMS;MVA
4271;4271;**CAIXA DESCARGA 6.8L CARAMELO TIGRE;UND;0.0;14.45;14.76;29.49;29.49;3922.90.00;60.0;500.0;0.0;0.0;0.0
4271;7,90E+12;**CAIXA DESCARGA 6.8L CARAMELO TIGRE;UND;0.0;14.45;14.76;29.49;29.49;3922.90.00;60.0;500.0;0.0;0.0;0.0
4272;4272;*A60 FILAMENTO LED BULBO AMBAR 4W 2000K G-LIGHT.;UND;0.0;10.34;15.12;29.89;29.89;8539.52.00;60.0;500.0;0.0;0.0;0.0
4272;7,90E+12;*A60 FILAMENTO LED BULBO AMBAR 4W 2000K G-LIGHT.;UND;0.0;10.34;15.12;29.89;29.89;8539.52.00;60.0;500.0;0.0;0.0;0.0
4273;4273;*ABAFADOR DE RUIDOS CONCHA ARV100 VONDER;UND;0.0;11.49;13.21;22.0;22.0;3926.90.90;60.0;500.0;0.0;0.0;0.0
4273;7,89E+12;*ABAFADOR DE RUIDOS CONCHA ARV100 VONDER;UND;0.0;11.49;13.21;22.0;22.0;3926.90.90;60.0;500.0;0.0;0.0;0.0
4274;4274;*ABAFADOR DE RUIDOS CONCHA VONDER ARV200;UND;0.0;32.14;36.96;62.0;62.0;3926.90.90;60.0;500.0;0.0;0.0;0.0
4274;7,89E+12;*ABAFADOR DE RUIDOS CONCHA VONDER ARV200;UND;0.0;32.14;36.96;62.0;62.0;3926.90.90;60.0;500.0;0.0;0.0;0.0
4275;4275;*ABAJUR BRASFORT LED BARCO AZUL 220V;UND;0.0;9.83;9.83;19.5;19.5;9405.42.00;60.0;500.0;0.0;0.0;0.0
4275;7,90E+12;*ABAJUR BRASFORT LED BARCO AZUL 220V;UND;0.0;9.83;9.83;19.5;19.5;9405.42.00;60.0;500.0;0.0;0.0;0.0
4276;4276;*ABAJUR BRASFORT LED BORBOLETA ROSA 220V;UND;0.0;9.83;9.83;19.5;19.5;9405.42.00;60.0;500.0;0.0;0.0;0.0
4276;7,90E+12;*ABAJUR BRASFORT LED BORBOLETA ROSA 220V;UND;0.0;9.83;9.83;19.5;19.5;9405.42.00;60.0;500.0;0.0;0.0;0.0
4277;4277;*ABAJUR BRASFORT LED LUA BRANCO 220V;UND;1.0;9.83;9.83;19.5;19.5;9405.42.00;60.0;500.0;0.0;0.0;0.0
4277;7,90E+12;*ABAJUR BRASFORT LED LUA BRANCO 220V;UND;1.0;9.83;9.83;19.5;19.5;9405.42.00;60.0;500.0;0.0;0.0;0.0
4278;4278;*ABRAC ENF GATO 100X2.5 BRANCA NOVE54;UND;0.0;0.03;0.03;0.15;0.15;3926.90.90;60.0;500.0;0.0;0.0;0.0
4278;7,89E+12;*ABRAC ENF GATO 100X2.5 BRANCA NOVE54;UND;0.0;0.03;0.03;0.15;0.15;3926.90.90;60.0;500.0;0.0;0.0;0.0
4279;4279;*ABRAC NYLON 2.5X100MM BRANCA ENERBRAS;UND;0.0;0.04;0.04;0.1;0.1;3926.90.90;60.0;500.0;0.0;0.0;0.0
4279;7,90E+12;*ABRAC NYLON 2.5X100MM BRANCA ENERBRAS;UND;0.0;0.04;0.04;0.1;0.1;3926.90.90;60.0;500.0;0.0;0.0;0.0
4280;4280;*ABRAC NYLON 3.5X200MM BRANCO ENERBRAS;UND;0.0;0.11;0.11;0.35;0.35;3926.90.90;60.0;500.0;0.0;0.0;0.0
4280;7,90E+12;*ABRAC NYLON 3.5X200MM BRANCO ENERBRAS;UND;0.0;0.11;0.11;0.35;0.35;3926.90.90;60.0;500.0;0.0;0.0;0.0
4281;4281;*ABRAC NYLON 3.5X300MM BRANCO ENERBRAS;UND;0.0;0.16;0.16;0.5;0.5;3926.90.90;60.0;500.0;0.0;0.0;0.0
4281;7,90E+12;*ABRAC NYLON 3.5X300MM BRANCO ENERBRAS;UND;30.0;0.16;0.16;0.5;0.5;3926.90.90;60.0;500.0;0.0;0.0;0.0
4282;4282;*ABRACADEIRA NYLON 3.5X300MM PRETO ENERBRAS;UND;0.0;0.2;0.2;0.4;1.0;3926.90.90;60.0;500.0;0.0;0.0;0.0
4282;7,90E+12;*ABRACADEIRA NYLON 3.5X300MM PRETO ENERBRAS;UND;0.0;0.2;0.2;0.4;1.0;3926.90.90;60.0;500.0;0.0;0.0;0.0
4283;4283;*ABRACADEIRA NYLON 4.5X200MM PRETO ENERBRAS;UND;95.0;0.18;0.19;0.5;0.5;3926.90.90;60.0;500.0;0.0;0.0;0.0
4283;7,90E+12;*ABRACADEIRA NYLON 4.5X200MM PRETO ENERBRAS;UND;95.0;0.18;0.19;0.5;0.5;3926.90.90;60.0;500.0;0.0;0.0;0.0
4284;4284;*ABRACADEIRA 38X51 1RSF INCA;UND;36.0;3.11;3.31;7.0;7.0;7326.90.90;60.0;500.0;0.0;0.0;0.0
4284;7,89E+12;*ABRACADEIRA 38X51 1RSF INCA;UND;36.0;3.11;3.31;7.0;7.0;7326.90.90;60.0;500.0;0.0;0.0;0.0
4284;4284;*ABRACADEIRA 38X51 1RSF INCA;UND;0.0;3.11;3.31;7.0;7.0;7326.90.90;60.0;500.0;0.0;0.0;0.0
4284;7,89E+12;*ABRACADEIRA 38X51 1RSF INCA;UND;0.0;3.11;3.31;7.0;7.0;7326.90.90;60.0;500.0;0.0;0.0;0.0
4285;419710;"ABRACADEIRA 35-40 1"" REFORÇADA METAL MATRIX";PC;8.0;6.8;6.8;10.0;12.0;7326.19.00;60.0;500.0;0.0;0.0;0.0
4285;4285;"ABRACADEIRA 35-40 1"" REFORÇADA METAL MATRIX";PC;8.0;6.8;6.8;10.0;12.0;7326.19.00;60.0;500.0;0.0;0.0;0.0
4286;416900;"ABRACADEIRA 25-38 1""-1.1/2 METAL MATRIX";UND;75.0;1.91;1.91;4.0;4.5;7326.19.00;60.0;500.0;0.0;0.0;0.0
4286;4286;"ABRACADEIRA 25-38 1""-1.1/2 METAL MATRIX";UND;75.0;1.91;1.91;4.0;4.5;7326.19.00;60.0;500.0;0.0;0.0;0.0
4287;4287;*ABRACADEIRA ACO LAMP FLUORESCENTE;PC;29.0;0.72;0.86;1.8;1.8;7326.19.00;60.0;500.0;18.0;0.0;0.0
4287;7,89E+12;*ABRACADEIRA ACO LAMP FLUORESCENTE;PC;29.0;0.72;0.86;1.8;1.8;7326.19.00;60.0;500.0;18.0;0.0;0.0
4288;4288;*ABRACADEIRA NYL 280X4.8MM PT NOVE54;UND;0.0;0.18;0.18;0.4;0.4;3926.90.90;60.0;500.0;0.0;0.0;0.0
4288;7,89E+12;*ABRACADEIRA NYL 280X4.8MM PT NOVE54;UND;0.0;0.18;0.18;0.4;0.4;3926.90.90;60.0;500.0;0.0;0.0;0.0
4289;4289;*ABRACADEIRA NYL 400X4.8MM PT NOVE54;UND;31.0;0.44;0.45;0.9;0.9;3926.90.90;60.0;500.0;0.0;0.0;0.0
4289;7,89E+12;*ABRACADEIRA NYL 400X4.8MM PT NOVE54;UND;31.0;0.44;0.45;0.9;0.9;3926.90.90;60.0;500.0;0.0;0.0;0.0
4290;4290;*ABRACADEIRA NYLON 2.5X100MM C/100 BRASFORT;UND;403.0;0.03;0.03;0.09;0.09;3926.90.90;60.0;500.0;0.0;0.0;0.0
4290;7,90E+12;*ABRACADEIRA NYLON 2.5X100MM C/100 BRASFORT;UND;403.0;0.03;0.03;0.09;0.09;3926.90.90;60.0;500.0;0.0;0.0;0.0
4291;4291;*ABRACADEIRA NYLON 3.6X300MM BRASFORT;UND;0.0;0.13;0.13;0.4;0.4;3926.90.90;60.0;500.0;0.0;0.0;0.0
4291;7,90E+12;*ABRACADEIRA NYLON 3.6X300MM BRASFORT;UND;0.0;0.13;0.13;0.4;0.4;3926.90.90;60.0;500.0;0.0;0.0;0.0
4292;104391;*ABRACADEIRA P MANG 14MM 1A 1.1/2 PROGERAL;UND;0.0;1.17;1.17;2.5;2.5;7326.19.00;60.0;500.0;0.0;0.0;0.0
4292;4292;*ABRACADEIRA P MANG 14MM 1A 1.1/2 PROGERAL;UND;0.0;1.17;1.17;2.5;2.5;7326.19.00;60.0;500.0;0.0;0.0;0.0
4293;104396;*ABRACADEIRA P MANG 14MM 3/4X1 1/4 (19A32);UND;36.0;1.18;1.18;2.5;2.5;7326.19.00;60.0;500.0;18.0;0.0;0.0
4293;4293;*ABRACADEIRA P MANG 14MM 3/4X1 1/4 (19A32);UND;36.0;1.18;1.18;2.5;2.5;7326.19.00;60.0;500.0;18.0;0.0;0.0
4294;104082;*ABRACADEIRA P MANG 9MM 1.1/2 A 2 PROGERAL;PC;1.0;0.78;0.78;1.5;1.5;7326.19.00;60.0;500.0;18.0;0.0;0.0
4294;4294;*ABRACADEIRA P MANG 9MM 1.1/2 A 2 PROGERAL;PC;1.0;0.78;0.78;1.5;1.5;7326.19.00;60.0;500.0;18.0;0.0;0.0
4295;4295;"ABRACADEIRA U 1"" REFORÇADA";UND;96.0;1.12;1.12;2.7;3.0;7308.90.90;60.0;500.0;0.0;0.0;0.0
4295;7,90E+12;"ABRACADEIRA U 1"" REFORÇADA";UND;96.0;1.12;1.12;2.7;3.0;7308.90.90;60.0;500.0;0.0;0.0;0.0
4296;4296;"*ABRACADEIRA U P/TUBOS 1"" PRETA PLASNETAL";UND;0.0;0.32;0.32;1.2;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4296;7,90E+12;"*ABRACADEIRA U P/TUBOS 1"" PRETA PLASNETAL";UND;0.0;0.32;0.32;1.2;1.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4297;4297;*ABRACADEIRA U P/TUBOS 3/4 PRETA PLASNETAL;UND;55.0;0.37;0.37;0.92;1.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4297;7,90E+12;*ABRACADEIRA U P/TUBOS 3/4 PRETA PLASNETAL;UND;55.0;0.37;0.37;0.92;1.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4298;4298;"ABRACADEIRA U 3/4"" REFORÇADA";UND;3.0;1.01;1.01;2.2;2.5;7307.19.90;60.0;500.0;0.0;0.0;0.0
4298;7,90E+12;"ABRACADEIRA U 3/4"" REFORÇADA";UND;3.0;1.01;1.01;2.2;2.5;7307.19.90;60.0;500.0;0.0;0.0;0.0
4299;4299;*ABRACADEIRA WURTH 10X16X9 ZN;UND;0.0;1.28;1.4;2.5;2.5;7326.90.90;60.0;500.0;0.0;0.0;0.0
4299;7,89E+12;*ABRACADEIRA WURTH 10X16X9 ZN;UND;0.0;1.28;1.4;2.5;2.5;7326.90.90;60.0;500.0;0.0;0.0;0.0
4300;4300;*ABRACADEIRA WURTH 12 X 22 X 9 ZN;PC;0.0;1.07;1.24;2.49;2.49;7326.90.90;60.0;500.0;0.0;0.0;0.0
4300;7,89E+12;*ABRACADEIRA WURTH 12 X 22 X 9 ZN;PC;0.0;1.07;1.24;2.49;2.49;7326.90.90;60.0;500.0;0.0;0.0;0.0
4301;4301;*ABRACADEIRA WURTH 19 X 27 X 9 ZN;PC;23.0;0.97;1.13;2.5;2.5;7326.90.90;60.0;500.0;0.0;0.0;0.0
4301;7,89E+12;*ABRACADEIRA WURTH 19 X 27 X 9 ZN;PC;23.0;0.97;1.13;2.5;2.5;7326.90.90;60.0;500.0;0.0;0.0;0.0
4302;4302;*ABRACADEIRA WURTH 20X32X9 ZN;UND;16.0;2.4;2.56;4.35;5.0;7326.90.90;60.0;500.0;0.0;0.0;0.0
4302;7,89E+12;*ABRACADEIRA WURTH 20X32X9 ZN;UND;16.0;2.4;2.56;4.35;5.0;7326.90.90;60.0;500.0;0.0;0.0;0.0
4303;4303;*ABRACADEIRA WURTH 25X40X9 ZN;UND;4.0;1.51;1.65;2.99;2.99;7326.90.90;60.0;500.0;0.0;0.0;0.0
4303;7,89E+12;*ABRACADEIRA WURTH 25X40X9 ZN;UND;4.0;1.51;1.65;2.99;2.99;7326.90.90;60.0;500.0;0.0;0.0;0.0
4304;4304;*ABRACADEIRA WURTH 38 X 51 X 9 ZN;PC;1.0;1.38;1.52;3.49;3.49;7326.90.90;60.0;500.0;0.0;0.0;0.0
4304;7,89E+12;*ABRACADEIRA WURTH 38 X 51 X 9 ZN;PC;1.0;1.38;1.52;3.49;3.49;7326.90.90;60.0;500.0;0.0;0.0;0.0
4305;4305;*ABRACADEIRA WURTH 44 X 57 X 9 ZN;PC;4.0;1.44;1.59;3.99;3.99;7326.90.90;60.0;500.0;0.0;0.0;0.0
4305;7,89E+12;*ABRACADEIRA WURTH 44 X 57 X 9 ZN;PC;4.0;1.44;1.59;3.99;3.99;7326.90.90;60.0;500.0;0.0;0.0;0.0
4306;4306;*ABRACADEIRA WURTH 60X80 12MM ZN;UND;0.0;2.29;2.4;5.0;5.0;7326.90.90;60.0;500.0;0.0;0.0;0.0
4306;7,89E+12;*ABRACADEIRA WURTH 60X80 12MM ZN;UND;0.0;2.29;2.4;5.0;5.0;7326.90.90;60.0;500.0;0.0;0.0;0.0
4307;4307;*ABRACADEIRA WURTH 8 X 12 X 9 ZN;UND;3.0;1.2;1.38;2.5;2.5;7326.90.90;60.0;500.0;0.0;0.0;0.0
4307;7,89E+12;*ABRACADEIRA WURTH 8 X 12 X 9 ZN;UND;3.0;1.2;1.38;2.5;2.5;7326.90.90;60.0;500.0;0.0;0.0;0.0
4308;4308;*ABRACADEIRA WURTH 90X110 12MM ZN;UND;0.0;2.99;3.14;7.8;7.8;7326.90.90;60.0;500.0;0.0;0.0;0.0
4308;7,89E+12;*ABRACADEIRA WURTH 90X110 12MM ZN;UND;0.0;2.99;3.14;7.8;7.8;7326.90.90;60.0;500.0;0.0;0.0;0.0
4309;4309;*ACABAMENTO  REG C40 1554 AGUIA METAIS;UND;0.0;9.0;9.72;19.49;19.49;8481.80.19;60.0;500.0;0.0;0.0;0.0
4309;7,90E+12;*ACABAMENTO  REG C40 1554 AGUIA METAIS;UND;0.0;9.0;9.72;19.49;19.49;8481.80.19;60.0;500.0;0.0;0.0;0.0
4310;4310;*ACABAMENTO ABS BR.C-33 P DECA BLUKIT;UND;5.0;6.19;7.11;12.36;12.36;8481.90.10;60.0;500.0;0.0;0.0;0.0
4310;7,90E+12;*ACABAMENTO ABS BR.C-33 P DECA BLUKIT;UND;5.0;6.19;7.11;12.36;12.36;8481.90.10;60.0;500.0;0.0;0.0;0.0
4311;4311;*ACABAMENTO ABS CR.C-23 P DECA BLUKIT;UND;7.0;11.24;12.92;22.46;22.46;8481.90.10;60.0;500.0;0.0;0.0;0.0
4311;7,89E+11;*ACABAMENTO ABS CR.C-23 P DECA BLUKIT;UND;7.0;11.24;12.92;22.46;22.46;8481.90.10;60.0;500.0;0.0;0.0;0.0
4312;4312;*ACABAMENTO ABS CR.C-33 P DECA BLUKIT;UND;5.0;10.63;12.22;21.25;21.25;8481.90.10;60.0;500.0;0.0;0.0;0.0
4312;7,90E+12;*ACABAMENTO ABS CR.C-33 P DECA BLUKIT;UND;5.0;10.63;12.22;21.25;21.25;8481.90.10;60.0;500.0;0.0;0.0;0.0
4313;4313;*ACABAMENTO ABS CR.C-37 P DECA BLUKIT;UND;9.0;12.41;14.26;24.81;24.81;8481.90.10;60.0;500.0;0.0;0.0;0.0
4313;7,90E+12;*ACABAMENTO ABS CR.C-37 P DECA BLUKIT;UND;9.0;12.41;14.26;24.81;24.81;8481.90.10;60.0;500.0;0.0;0.0;0.0
4314;139836;ACABAMENTO P/REGISTRO 1/2 e 3/4 DECA;UND;0.0;46.5;47.36;62.0;69.9;8481.90.10;60.0;500.0;0.0;0.0;0.0
4314;4314;ACABAMENTO P/REGISTRO 1/2 e 3/4 DECA;UND;0.0;46.5;47.36;62.0;69.9;8481.90.10;60.0;500.0;0.0;0.0;0.0
4315;302170;ACABAMENTO REG C-40 T.C STANDER P/1416 e 1509 RAINHA;UND;1.0;12.0;12.0;24.0;26.9;8481.90.90;60.0;500.0;0.0;0.0;0.0
4315;4315;ACABAMENTO REG C-40 T.C STANDER P/1416 e 1509 RAINHA;UND;1.0;12.0;12.0;24.0;26.9;8481.90.90;60.0;500.0;0.0;0.0;0.0
4316;4316;*ACABAMENTO REG C50 1554 AGUIA METAIS;UND;0.0;9.0;9.72;19.49;19.49;8481.80.19;60.0;500.0;0.0;0.0;0.0
4316;7,90E+12;*ACABAMENTO REG C50 1554 AGUIA METAIS;UND;0.0;9.0;9.72;19.49;19.49;8481.80.19;60.0;500.0;0.0;0.0;0.0
4317;279592;ACABAMENTO 1/2 A 1 NOVA PERTUTI DOCOL;UND;4.0;36.43;36.43;50.0;55.9;8481.90.90;60.0;500.0;0.0;0.0;0.0
4317;4317;ACABAMENTO 1/2 A 1 NOVA PERTUTI DOCOL;UND;4.0;36.43;36.43;50.0;55.9;8481.90.90;60.0;500.0;0.0;0.0;0.0
4318;4318;*ACABAMENTO VALVULA DESCARGA BLUKIT;PC;0.0;26.2;28.48;44.99;44.99;8481.90.10;60.0;500.0;0.0;0.0;0.0
4318;7,90E+12;*ACABAMENTO VALVULA DESCARGA BLUKIT;PC;0.0;26.2;28.48;44.99;44.99;8481.90.10;60.0;500.0;0.0;0.0;0.0
4319;4319;*ACIDO MURIATICO 1L LIMPA FACIL;LT;0.0;4.52;4.53;8.0;8.0;2806.10.20;0.0;102.0;18.0;0.0;0.0
4319;7,90E+12;*ACIDO MURIATICO 1L LIMPA FACIL;LT;0.0;4.52;4.53;8.0;8.0;2806.10.20;0.0;102.0;18.0;0.0;0.0
4320;4320;*ACIONADOR MEC CX ACOPLADA DUAL PADOVA;UND;0.0;18.65;18.65;29.8;29.8;3922.90.00;60.0;500.0;0.0;0.0;0.0
4320;7,90E+12;*ACIONADOR MEC CX ACOPLADA DUAL PADOVA;UND;0.0;18.65;18.65;29.8;29.8;3922.90.00;60.0;500.0;0.0;0.0;0.0
4321;13191;*ACIONADOR P/MEC CX ACOPLADA PADOVA;UND;1.0;15.99;15.99;25.58;25.58;8481.80.19;60.0;500.0;0.0;0.0;0.0
4321;4321;*ACIONADOR P/MEC CX ACOPLADA PADOVA;UND;1.0;15.99;15.99;25.58;25.58;8481.80.19;60.0;500.0;0.0;0.0;0.0
4322;4322;*ACIONADOR SUPERIOR P/ MEC. SAIDA CAIXA KLUKIT;UND;2.0;6.42;7.5;15.0;15.0;8481.90.10;60.0;500.0;0.0;0.0;0.0
4322;7,90E+12;*ACIONADOR SUPERIOR P/ MEC. SAIDA CAIXA KLUKIT;UND;2.0;6.42;7.5;15.0;15.0;8481.90.10;60.0;500.0;0.0;0.0;0.0
4323;19248;*ADAP CX DAGUA 20X1/2MM CORPLASTIK;UND;0.0;3.7;3.7;9.0;10.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4323;4323;*ADAP CX DAGUA 20X1/2MM CORPLASTIK;UND;0.0;3.7;3.7;9.0;10.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4324;4324;*ADAP CX DAGUA 20X1/2MM FORTLEV;PC;0.0;3.34;3.34;9.0;10.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4324;7,90E+12;*ADAP CX DAGUA 20X1/2MM FORTLEV;PC;0.0;3.34;3.34;9.0;10.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4325;300353;ADAP CX DAGUA 20X1/2MM KRONA;UND;0.0;6.19;6.19;12.0;13.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4325;4325;ADAP CX DAGUA 20X1/2MM KRONA;UND;0.0;6.19;6.19;12.0;13.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4326;4326;*ADAP CX DAGUA 25X3/4 VICAP C/BOR VED;UND;8.0;5.63;5.65;11.0;11.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4326;7,90E+12;*ADAP CX DAGUA 25X3/4 VICAP C/BOR VED;UND;8.0;5.63;5.65;11.0;11.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4327;4327;ADAP CX DAGUA 25X3/4MM FORTLEV;PC;1.0;5.94;5.94;10.0;12.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4327;590507;ADAP CX DAGUA 25X3/4MM FORTLEV;PC;1.0;5.94;5.94;10.0;12.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4328;300360;ADAP CX DAGUA 25X3/4MM KRONA;UND;0.0;8.5;8.5;13.0;14.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4328;4328;ADAP CX DAGUA 25X3/4MM KRONA;UND;0.0;8.5;8.5;13.0;14.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4329;11549;*ADAP CX DAGUA 25X3/4MM PLASTUBOS;UND;0.0;3.88;3.88;10.0;11.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4329;4329;*ADAP CX DAGUA 25X3/4MM PLASTUBOS;UND;0.0;3.88;3.88;10.0;11.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4330;14858;*ADAP CX DAGUA 25X3/4MM UNIFORTTE;UND;4.0;6.09;6.09;15.0;15.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4330;4330;*ADAP CX DAGUA 25X3/4MM UNIFORTTE;UND;4.0;6.09;6.09;15.0;15.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4331;4331;*ADAP CX DAGUA 25X3/4MM VIQUA;PC;0.0;3.3;3.3;10.0;11.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4331;8269;*ADAP CX DAGUA 25X3/4MM VIQUA;PC;0.0;3.3;3.3;10.0;11.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4332;4332;*ADAP CX DAGUA 32X1MM CORPLASTIK;UND;0.0;7.18;7.18;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4332;889;*ADAP CX DAGUA 32X1MM CORPLASTIK;UND;0.0;7.18;7.18;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4333;4333;*ADAP CX DAGUA 32X1MM FORTLEV;PC;0.0;4.69;4.69;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4333;7,90E+12;*ADAP CX DAGUA 32X1MM FORTLEV;PC;0.0;4.69;4.69;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4334;300988;ADAP CX DAGUA 32X1MM KRONA;UND;0.0;12.75;12.75;19.0;21.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4334;4334;ADAP CX DAGUA 32X1MM KRONA;UND;0.0;12.75;12.75;19.0;21.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4335;4335;*ADAP CX DAGUA 32X1MM PLASTUBOS;YND;0.0;7.28;7.28;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4335;8822;*ADAP CX DAGUA 32X1MM PLASTUBOS;YND;0.0;7.28;7.28;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4336;14859;*ADAP CX DAGUA 32X1MM UNIFORTTE;UND;1.0;4.67;4.67;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4336;4336;*ADAP CX DAGUA 32X1MM UNIFORTTE;UND;1.0;4.67;4.67;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4337;148034;*ADAP CX DAGUA 32X1MM VICAP;UND;0.0;4.34;4.34;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4337;4337;*ADAP CX DAGUA 32X1MM VICAP;UND;0.0;4.34;4.34;18.0;20.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4338;14860;*ADAP CX DAGUA 40X1 1/4MM UNIFORTTE;UND;0.0;5.81;5.81;22.0;24.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4338;4338;*ADAP CX DAGUA 40X1 1/4MM UNIFORTTE;UND;0.0;5.81;5.81;22.0;24.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4339;4339;*ADAP CX DAGUA 40X1 1/4MM VICAP;UND;0.0;4.3;4.3;22.0;24.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4339;90239;*ADAP CX DAGUA 40X1 1/4MM VICAP;UND;0.0;4.3;4.3;22.0;24.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4340;19251;*ADAP CX DAGUA 40X1.1/4MM CORPLASTIK;UND;0.0;7.49;7.49;22.0;24.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4340;4340;*ADAP CX DAGUA 40X1.1/4MM CORPLASTIK;UND;0.0;7.49;7.49;22.0;24.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4341;302579;ADAP CX DAGUA 40X1.1/4MM KRONA;UND;0.0;18.35;18.35;27.0;30.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4341;4341;ADAP CX DAGUA 40X1.1/4MM KRONA;UND;0.0;18.35;18.35;27.0;30.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4342;19252;ADAP CX DAGUA 50X1.1/2MM FLANGE PLASTILIT;UND;0.0;13.31;13.31;22.5;25.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4342;4342;ADAP CX DAGUA 50X1.1/2MM FLANGE PLASTILIT;UND;0.0;13.31;13.31;22.5;25.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4342;19252;ADAP CX DAGUA 50X1.1/2MM FLANGE PLASTILIT;UND;10.0;13.31;13.31;22.5;25.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4342;4342;ADAP CX DAGUA 50X1.1/2MM FLANGE PLASTILIT;UND;10.0;13.31;13.31;22.5;25.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4343;4343;ADAP CX DAGUA 50X1.1/2MM FORTLEV;UND;0.0;12.63;12.63;22.0;26.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4343;590521;ADAP CX DAGUA 50X1.1/2MM FORTLEV;UND;0.0;12.63;12.63;22.0;26.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4343;4343;ADAP CX DAGUA 50X1.1/2MM FORTLEV;UND;0.0;12.63;12.63;22.0;26.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4343;590521;ADAP CX DAGUA 50X1.1/2MM FORTLEV;UND;0.0;12.63;12.63;22.0;26.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4344;300377;ADAP CX DAGUA 50X1.1/2MM KRONA;UND;0.0;16.96;16.96;25.44;27.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
4344;4344;ADAP CX DAGUA 50X1.1/2MM KRONA;UND;0.0;16.96;16.96;25.44;27.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
4344;300377;ADAP CX DAGUA 50X1.1/2MM KRONA;UND;0.0;16.96;16.96;25.44;27.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
4344;4344;ADAP CX DAGUA 50X1.1/2MM KRONA;UND;0.0;16.96;16.96;25.44;27.9;3917.40.90;60.0;500.0;0.0;0.0;0.0
4345;4345;*ADAP CX DAGUA 50X1.1/2MM PLASTUBOS;UND;0.0;7.29;7.29;11.5;11.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4345;8823;*ADAP CX DAGUA 50X1.1/2MM PLASTUBOS;UND;0.0;7.29;7.29;11.5;11.5;3917.40.90;60.0;500.0;0.0;0.0;0.0
4346;24030;*ADAP IRRIGACAO 1 1/2 PRETO ROSCA;PC;0.0;0.8;0.99;2.0;2.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
4346;4346;*ADAP IRRIGACAO 1 1/2 PRETO ROSCA;PC;0.0;0.8;0.99;2.0;2.0;3917.40.90;60.0;500.0;0.0;0.0;0.0
